start,end,program_name,description,energy_note,config,calendar,tags,primary_class,all_flags,ambiguous,url
2021-05-11T18:00:00-07:00,2021-05-12T06:00:00-07:00,LU94 McBride,Deliver to MEC,,10.896 keV HXRSS,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=NDl1aGFwaTdrNWl1bDUzcXRldDhwaDBsZGogbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-06-02T04:30:00-07:00,2021-06-02T07:30:00-07:00,HXRSS Checkout,HXRSS Checkout,+XRT Spectro.,,NC-XRT,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=NDJqcWRsZTNicXZ2cGNhcG9vbDFuZmg5bXQgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2021-06-02T09:00:00-07:00,2021-06-02T21:00:00-07:00,LW59 Descamps,Deliver to MEC,"HXRSS, 11.264 GeV","10.8954 keV, SASE to start",NC-MEC,,self_seed,self_seed;sase_explicit,False,https://www.google.com/calendar/event?eid=M2gzdm83ZHU2MmZkbGI0ajBpYWp0OG8xZmQgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-06-03T09:00:00-07:00,2021-06-03T21:00:00-07:00,LW59 Descamps,Deliver to MEC,"HXRSS, 11.264 GeV",10.8954 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=N3ZlZWUzZ2k2dmxuZXF0ZG9pZm9pbzFibjIgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-06-04T09:00:00-07:00,2021-06-04T21:00:00-07:00,LW59 Descamps,Deliver to MEC,"HXRSS, 11.264 GeV",10.8954 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=MnFlc2tvb280anN0ZDhqMXBwb21kbHFjb2cgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-06-05T09:00:00-07:00,2021-06-05T21:00:00-07:00,LW59 Descamps,Deliver to MEC,"HXRSS, 11.264 GeV",10.8954 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=MmgycWFuZ2ZrdTFnNDM2MjVzbmxvYWNibzUgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-06-06T09:00:00-07:00,2021-06-06T21:00:00-07:00,LW59 Descamps,Deliver to MEC,HXRSS,10.8954 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=M3V1Mm9tNWZxaGRkZTAwYW1nbGQ0YXUxMW0gbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-07-15T19:30:00-07:00,2021-07-16T06:00:00-07:00,LW36 Vinko,Deliver to MEC,8.83 GeV,6.7-7.2 keV SASE then 7 keV HXRSS,NC-MEC,,self_seed,self_seed;sase_explicit,False,https://www.google.com/calendar/event?eid=N2R2Y2QyOW12aTFsMjI4bW5ocGZ0cThlbnAgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-07-16T18:00:00-07:00,2021-07-17T06:00:00-07:00,LW36 Vinko,Deliver to MEC,8.83 GeV,7 keV HXRSS,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=NzVvbGxvbGNiMDA0YXRyN2I0OW5xaTZvdHIgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-07-17T19:30:00-07:00,2021-07-18T07:30:00-07:00,LW36 Vinko,Deliver to MEC,8.83 GeV,7 keV HXRSS,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=NG5odDluNWhqN2hicnZjbGtmanAwZ3R2MGsgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-07-19T09:00:00-07:00,2021-07-19T21:00:00-07:00,LW36 Vinko,Deliver to MEC,8.83 GeV,7 keV HXRSS,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=MjExaTBsbjJxOWxuaHQ4aWpiMWRzOWE0ZzIgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2021-07-20T21:00:00-07:00,2021-07-21T10:30:00-07:00,LW36 Vinko,Deliver to MEC,8.83 GeV,7 keV HXRSS,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=MW82NGUycmZ1MTEwaXJmM25iazhqaDF1NXAgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2022-05-26T21:00:00-07:00,2022-05-27T09:00:00-07:00,LY27 White,Deliver to MEC,"9.343 GeV, HXRSS",7.5 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=NGxnY29lZGJxMG40aDlva29zZzluYWhicHUgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2022-05-27T21:00:00-07:00,2022-05-28T09:00:00-07:00,LY27 White,Deliver to MEC,"9.343 GeV, HXRSS",7.5 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=NDN0cnRhcjRmbzcycnFhZmUydWg5cThnY3AgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2022-05-28T21:00:00-07:00,2022-05-29T09:00:00-07:00,LY27 White,Deliver to MEC,"9.343 GeV, HXRSS",7.5 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=M2UxYTVkZ25lOWE1bGlscm5sNXE1bjd1NjYgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2022-05-29T21:00:00-07:00,2022-05-30T09:00:00-07:00,LY27 White,Deliver to MEC,"9.343 GeV, HXRSS",7.5 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=M2xtb2NxaWE2ZDlyOTUydmJrbmw0NmwxM2sgbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2022-05-30T21:00:00-07:00,2022-05-31T09:00:00-07:00,LY27 White,Deliver to MEC,"9.343 GeV, HXRSS",7.5 keV,NC-MEC,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=NWRkcWI4NDJvMmRqaDlqdGdhcnJsZ2Z2bm4gbmthNXI4ZmZtcmlrNWpjZGloOG51NzNyMWtAZw
2022-12-07T16:00:00-08:00,2022-12-08T01:00:00-08:00,HXRSS Study,HXRSS Study,"9.613 GeV, Needs XRT spectrometer",7.94 keV,NC-XRT,MD-CUH,self_seed,self_seed;machine_dev;setup_tune,False,https://www.google.com/calendar/event?eid=MmdzMHNwaGh0bnRnb3NrZ2VnYWNuNGhpNDkgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
2023-08-23T19:00:00-07:00,2023-08-24T01:00:00-07:00,HXRSS Checkout,HXRSS Checkout,9.091 GeV (+XRT Spectrometer),7.1 keV,NC-XRT,MD_CUH,self_seed,self_seed;machine_dev,False,https://www.google.com/calendar/event?eid=NnM2bjE0dWRjajFsZzh1YjY5bWlvbTI0Ymsgajk4ZTk3YzZnN2xnbm8zYWhybTM2MWcxZGNAZw
