nominal_time,pv,timestamp,value,moved,spread
2025-11-14T02:00:00,BEND:DMPS:400:BACT,2025-11-14T02:00:00,3.7999965513719607,False,7.746339961325318e-06
2025-11-14T02:00:00,USEG:UNDS:2150:KAct,2025-11-14T02:00:00,3.7031385419875504,False,0.5109852371120942
2025-11-14T02:00:00,USEG:UNDS:2250:KAct,2025-11-14T02:00:00,3.7032883812721686,False,0.5109997616858527
2025-11-14T02:00:00,USEG:UNDS:2350:KAct,2025-11-14T02:00:06,2.6630007333525807,False,0.42367803000778537
2025-11-14T02:00:00,USEG:UNDS:2450:KAct,2025-11-14T02:00:14,2.485349107565156,False,0.41045517853044017
2025-11-14T02:00:00,USEG:UNDS:2550:KAct,2025-11-14T02:00:05,3.7096880311851224,False,0.5115481791687913
2025-11-14T02:00:00,USEG:UNDS:2650:KAct,2025-11-14T02:00:02,3.7162264914593885,False,0.5123314150762659
2025-11-14T02:00:00,USEG:UNDS:2750:KAct,2025-11-14T02:00:03,3.7227124960928366,False,0.512668918588702
2025-11-14T02:00:00,USEG:UNDS:2850:KAct,2025-11-14T02:00:00,3.7292498148200806,False,0.5132259601430018
2025-11-14T02:00:00,USEG:UNDS:2950:KAct,2025-11-14T02:00:00,3.7357516512269733,False,0.51378512807513
2025-11-14T02:00:00,USEG:UNDS:3050:KAct,2025-11-14T02:00:01,3.742246220786942,False,0.5144047096453885
2025-11-14T02:00:00,USEG:UNDS:3150:KAct,2025-11-14T02:00:02,3.7493233470576923,False,0.5149167419681384
2025-11-14T02:00:00,USEG:UNDS:3250:KAct,2025-11-14T02:00:03,3.7552639871661193,False,0.5155787219563789
2025-11-14T02:00:00,USEG:UNDS:3350:KAct,2025-11-14T02:00:11,3.76173764268285,False,0.5160155045519123
2025-11-14T02:00:00,USEG:UNDS:3450:KAct,2025-11-14T02:00:11,3.7683055224382875,False,0.516566716842925
2025-11-14T02:00:00,USEG:UNDS:3650:KAct,2025-11-14T02:01:00,2.7658821375057485,False,9.199219262582043e-06
2025-11-14T02:00:00,USEG:UNDS:3750:KAct,2025-11-14T02:00:06,2.767340762609343,False,1.211338203046609e-05
2025-11-14T02:00:00,USEG:UNDS:3850:KAct,2025-11-14T02:00:00,2.768847028777343,False,1.0096917308869724e-05
2025-11-14T02:00:00,USEG:UNDS:3950:KAct,2025-11-14T02:00:05,2.7704017942951222,False,1.6159767864841385e-05
2025-11-14T02:00:00,USEG:UNDS:4050:KAct,2025-11-14T02:00:07,2.771969575385747,False,1.4810977740100757e-05
2025-11-14T02:00:00,USEG:UNDS:4150:KAct,2025-11-14T02:01:41,2.773548761107324,False,4.485913417241927e-06
2025-11-14T02:00:00,USEG:UNDS:4250:KAct,2025-11-14T02:00:01,3.296490215428712,False,1.8203788774689944e-05
2025-11-14T02:00:00,USEG:UNDS:4350:KAct,2025-11-14T02:00:00,3.666341171018092,False,1.099086805906421e-05
2025-11-14T02:00:00,USEG:UNDS:4450:KAct,2025-11-14T02:00:53,2.9479171774639776,False,1.287293559054524e-05
2025-11-14T02:00:00,USEG:UNDS:4550:KAct,2025-11-14T02:00:00,3.7852637614686464,False,1.3073206010558805e-05
