nominal_time,pv,timestamp,value,moved,spread
2025-11-15T14:00:00,BEND:DMPS:400:BACT,2025-11-15T14:00:00,3.8000013840017237,False,8.630343168219327e-06
2025-11-15T14:00:00,USEG:UNDS:2150:KAct,2025-11-15T14:00:08,3.816510988004366,False,1.2141414441518941e-05
2025-11-15T14:00:00,USEG:UNDS:2250:KAct,2025-11-15T14:00:00,3.8165293206186006,False,9.63826482337093e-06
2025-11-15T14:00:00,USEG:UNDS:2350:KAct,2025-11-15T14:00:12,3.8164431782427477,False,1.0795216963345672e-05
2025-11-15T14:00:00,USEG:UNDS:2450:KAct,2025-11-15T14:00:00,3.8165144617638966,False,1.045284584697399e-05
2025-11-15T14:00:00,USEG:UNDS:2550:KAct,2025-11-15T14:00:01,3.816337979738019,False,1.6124216624313665e-05
2025-11-15T14:00:00,USEG:UNDS:2650:KAct,2025-11-15T14:00:00,3.823182973367842,False,1.5310545121012804e-05
2025-11-15T14:00:00,USEG:UNDS:2750:KAct,2025-11-15T14:00:00,3.8304362128840967,False,7.4876139493325475e-06
2025-11-15T14:00:00,USEG:UNDS:2850:KAct,2025-11-15T14:00:03,3.8372625837411776,False,1.018892090100388e-05
2025-11-15T14:00:00,USEG:UNDS:2950:KAct,2025-11-15T14:00:02,3.8443703745302833,False,1.0453536568948186e-05
2025-11-15T14:00:00,USEG:UNDS:3050:KAct,2025-11-15T14:00:19,3.8511331385054137,False,8.305213487269915e-06
2025-11-15T14:00:00,USEG:UNDS:3150:KAct,2025-11-15T14:00:02,3.8591021359355806,False,9.988454686136898e-06
2025-11-15T14:00:00,USEG:UNDS:3250:KAct,2025-11-15T14:00:00,3.865387568298966,False,1.883482357405637e-05
2025-11-15T14:00:00,USEG:UNDS:3350:KAct,2025-11-15T14:00:00,3.872193393107996,False,1.2088888326280411e-05
2025-11-15T14:00:00,USEG:UNDS:3450:KAct,2025-11-15T14:01:15,3.8792030846451278,False,7.710738866708846e-06
2025-11-15T14:00:00,USEG:UNDS:3650:KAct,2025-11-15T14:00:17,2.488944463784284,False,1.1548926160535525e-05
2025-11-15T14:00:00,USEG:UNDS:3750:KAct,2025-11-15T14:00:00,2.4906666015207817,False,1.2222617647684568e-05
2025-11-15T14:00:00,USEG:UNDS:3850:KAct,2025-11-15T14:01:40,2.4918250534607984,False,1.020317013855482e-05
2025-11-15T14:00:00,USEG:UNDS:3950:KAct,2025-11-15T14:00:01,2.493077845409796,False,1.3127116775472486e-05
2025-11-15T14:00:00,USEG:UNDS:4050:KAct,2025-11-15T14:00:01,2.494227023747416,False,7.066259652900264e-06
2025-11-15T14:00:00,USEG:UNDS:4150:KAct,2025-11-15T14:00:00,2.495706830662529,False,1.0201556613410822e-05
2025-11-15T14:00:00,USEG:UNDS:4250:KAct,2025-11-15T14:00:04,3.2967051121788122,False,1.8203643058579847e-05
2025-11-15T14:00:00,USEG:UNDS:4350:KAct,2025-11-15T14:00:05,3.6663074401889335,False,1.0990703204593347e-05
2025-11-15T14:00:00,USEG:UNDS:4450:KAct,2025-11-15T14:00:00,2.9483263549979317,False,1.3770168827777725e-05
2025-11-15T14:00:00,USEG:UNDS:4550:KAct,2025-11-15T14:00:17,3.785128966042335,False,5.384069445182724e-06
2025-11-15T14:00:00,USEG:UNDS:4650:KAct,2025-11-15T14:00:00,3.1855684024132116,False,4.911127312874263e-06
2025-11-15T14:00:00,USEG:UNDS:4750:KAct,2025-11-15T14:00:09,3.020734212513841,False,1.178551251158388e-05
2025-11-15T14:15:00,BEND:DMPS:400:BACT,2025-11-15T14:15:00,3.800006242623294,False,8.321384243334935e-06
2025-11-15T14:15:00,USEG:UNDS:2150:KAct,2025-11-15T14:15:13,3.8165017204860505,False,1.4228861191546852e-05
2025-11-15T14:15:00,USEG:UNDS:2250:KAct,2025-11-15T14:15:00,3.81650695571467,False,9.36838813460673e-06
2025-11-15T14:15:00,USEG:UNDS:2350:KAct,2025-11-15T14:15:00,3.816436998349598,False,1.153059007933246e-05
2025-11-15T14:15:00,USEG:UNDS:2450:KAct,2025-11-15T14:15:00,3.816502102480558,False,9.91310581108269e-06
2025-11-15T14:15:00,USEG:UNDS:2550:KAct,2025-11-15T14:15:00,3.816326647784306,False,1.3496935251043508e-05
2025-11-15T14:15:00,USEG:UNDS:2650:KAct,2025-11-15T14:15:03,3.823180157729027,False,1.2881536872925305e-05
2025-11-15T14:15:00,USEG:UNDS:2750:KAct,2025-11-15T14:15:39,3.8304289755013414,False,9.916893239536849e-06
2025-11-15T14:15:00,USEG:UNDS:2850:KAct,2025-11-15T14:15:05,3.837273201009767,False,9.919021474758537e-06
2025-11-15T14:15:00,USEG:UNDS:2950:KAct,2025-11-15T14:15:00,3.844369336857911,False,1.2342980512741737e-05
2025-11-15T14:15:00,USEG:UNDS:3050:KAct,2025-11-15T14:15:03,3.851140659345334,False,1.2147740155802134e-05
2025-11-15T14:15:00,USEG:UNDS:3150:KAct,2025-11-15T14:15:24,3.8591000523382806,False,1.1338230555652107e-05
2025-11-15T14:15:00,USEG:UNDS:3250:KAct,2025-11-15T14:15:03,3.8653925478820734,False,1.6135348487304827e-05
2025-11-15T14:15:00,USEG:UNDS:3350:KAct,2025-11-15T14:15:01,3.8722017554652397,False,1.181894335705866e-05
2025-11-15T14:15:00,USEG:UNDS:3450:KAct,2025-11-15T14:15:19,3.879173173250563,False,9.389443857519291e-06
2025-11-15T14:15:00,USEG:UNDS:3650:KAct,2025-11-15T14:15:00,2.4889313474458405,False,1.1773200260542311e-05
2025-11-15T14:15:00,USEG:UNDS:3750:KAct,2025-11-15T14:15:20,2.490676095979022,False,1.1325675197483025e-05
2025-11-15T14:15:00,USEG:UNDS:3850:KAct,2025-11-15T14:15:00,2.491832317823834,False,9.5304079438701e-06
2025-11-15T14:15:00,USEG:UNDS:3950:KAct,2025-11-15T14:15:04,2.4930837352486375,False,1.4248434654685873e-05
2025-11-15T14:15:00,USEG:UNDS:4050:KAct,2025-11-15T14:15:00,2.494221429876315,False,7.066259652900264e-06
2025-11-15T14:15:00,USEG:UNDS:4150:KAct,2025-11-15T14:15:05,2.495717177066819,False,1.266877708701274e-05
2025-11-15T14:15:00,USEG:UNDS:4250:KAct,2025-11-15T14:15:12,3.296680590345217,False,1.4839482579648981e-05
2025-11-15T14:15:00,USEG:UNDS:4350:KAct,2025-11-15T14:15:00,3.666309907073992,False,1.0990704361598166e-05
2025-11-15T14:15:00,USEG:UNDS:4450:KAct,2025-11-15T14:15:00,2.948310885980985,False,1.3321553287174853e-05
2025-11-15T14:15:00,USEG:UNDS:4550:KAct,2025-11-15T14:15:34,3.7851476472067365,False,8.74910696007967e-06
2025-11-15T14:15:00,USEG:UNDS:4650:KAct,2025-11-15T14:15:00,3.1855684024132116,False,9.397629858666912e-06
2025-11-15T14:15:00,USEG:UNDS:4750:KAct,2025-11-15T14:15:02,3.0207409891666863,False,1.178552226560383e-05
2025-11-15T14:30:00,BEND:DMPS:400:BACT,2025-11-15T14:30:00,3.800005535414727,False,8.540219241698445e-06
2025-11-15T14:30:00,USEG:UNDS:2150:KAct,2025-11-15T14:30:00,3.8164721296016255,False,1.611751909338261e-05
2025-11-15T14:30:00,USEG:UNDS:2250:KAct,2025-11-15T14:32:36,3.816504895762562,False,6.207089774912662e-06
2025-11-15T14:30:00,USEG:UNDS:2350:KAct,2025-11-15T14:30:05,3.816432131863634,False,1.5578798195671945e-05
2025-11-15T14:30:00,USEG:UNDS:2450:KAct,2025-11-15T14:30:01,3.816494137315079,False,1.5580253033785737e-05
2025-11-15T14:30:00,USEG:UNDS:2550:KAct,2025-11-15T14:30:02,3.8163338590275777,False,1.3694733029166082e-05
2025-11-15T14:30:00,USEG:UNDS:2650:KAct,2025-11-15T14:30:15,3.8231749985350385,False,1.8892302709021354e-05
2025-11-15T14:30:00,USEG:UNDS:2750:KAct,2025-11-15T14:31:55,3.8304282103211933,False,6.208157853372456e-06
2025-11-15T14:30:00,USEG:UNDS:2850:KAct,2025-11-15T14:31:11,3.8372698338360474,False,9.109272492596965e-06
2025-11-15T14:30:00,USEG:UNDS:2950:KAct,2025-11-15T14:30:00,3.8443703745302833,False,1.4502353090425514e-05
2025-11-15T14:30:00,USEG:UNDS:3050:KAct,2025-11-15T14:30:30,3.851122985964292,False,1.133789387282084e-05
2025-11-15T14:30:00,USEG:UNDS:3150:KAct,2025-11-15T14:30:01,3.859127139103189,False,1.2418072094365107e-05
2025-11-15T14:30:00,USEG:UNDS:3250:KAct,2025-11-15T14:30:01,3.8653896552036855,False,1.802499145988031e-05
2025-11-15T14:30:00,USEG:UNDS:3350:KAct,2025-11-15T14:30:00,3.8722182526314297,False,1.2898714974960922e-05
2025-11-15T14:30:00,USEG:UNDS:3450:KAct,2025-11-15T14:30:35,3.879194935759567,False,6.149975179351865e-06
2025-11-15T14:30:00,USEG:UNDS:3650:KAct,2025-11-15T14:30:07,2.488939440414669,False,1.0651947721159588e-05
2025-11-15T14:30:00,USEG:UNDS:3750:KAct,2025-11-15T14:30:22,2.490666876368773,False,7.962109211387696e-06
2025-11-15T14:30:00,USEG:UNDS:3850:KAct,2025-11-15T14:30:08,2.491829523838051,False,7.063632158904614e-06
2025-11-15T14:30:00,USEG:UNDS:3950:KAct,2025-11-15T14:30:02,2.4930842943572697,False,1.2005826204926388e-05
2025-11-15T14:30:00,USEG:UNDS:4050:KAct,2025-11-15T14:30:02,2.4942390547736317,False,1.3235425988040535e-05
2025-11-15T14:30:00,USEG:UNDS:4150:KAct,2025-11-15T14:30:13,2.495722774763261,False,1.1995873843007609e-05
2025-11-15T14:30:00,USEG:UNDS:4250:KAct,2025-11-15T14:30:05,3.296713245338391,False,1.5288046303370162e-05
2025-11-15T14:30:00,USEG:UNDS:4350:KAct,2025-11-15T14:30:02,3.6662942834686194,False,1.0542129210410751e-05
2025-11-15T14:30:00,USEG:UNDS:4450:KAct,2025-11-15T14:30:00,2.948327016311234,False,1.2424366349004557e-05
2025-11-15T14:30:00,USEG:UNDS:4550:KAct,2025-11-15T14:30:23,3.7851417031998813,False,7.178754428840477e-06
2025-11-15T14:30:00,USEG:UNDS:4650:KAct,2025-11-15T14:30:09,3.185591193264357,False,7.154390407324498e-06
2025-11-15T14:30:00,USEG:UNDS:4750:KAct,2025-11-15T14:30:00,3.0207335348485564,False,1.1785515993487282e-05
2025-11-15T14:45:00,BEND:DMPS:400:BACT,2025-11-15T14:45:00,3.800000828384336,False,8.709646817475571e-06
2025-11-15T14:45:00,USEG:UNDS:2150:KAct,2025-11-15T14:45:00,3.8165058393830793,False,1.9085396102563524e-05
2025-11-15T14:45:00,USEG:UNDS:2250:KAct,2025-11-15T14:45:55,3.81652343533154,False,6.129891210860912e-06
2025-11-15T14:45:00,USEG:UNDS:2350:KAct,2025-11-15T14:45:07,3.816433161842289,False,1.1800469536406721e-05
2025-11-15T14:45:00,USEG:UNDS:2450:KAct,2025-11-15T14:45:06,3.816507526492686,False,9.9131082723344e-06
2025-11-15T14:45:00,USEG:UNDS:2550:KAct,2025-11-15T14:45:00,3.816319711868926,False,1.6124177983478477e-05
2025-11-15T14:45:00,USEG:UNDS:2650:KAct,2025-11-15T14:45:02,3.823176030373836,False,1.0722391762621999e-05
2025-11-15T14:45:00,USEG:UNDS:2750:KAct,2025-11-15T14:48:05,3.8304271764129267,False,6.208157853372455e-06
2025-11-15T14:45:00,USEG:UNDS:2850:KAct,2025-11-15T14:45:03,3.837249379351453,False,1.0188926401239091e-05
2025-11-15T14:45:00,USEG:UNDS:2950:KAct,2025-11-15T14:45:00,3.8443763185761917,False,9.913710822723905e-06
2025-11-15T14:45:00,USEG:UNDS:3050:KAct,2025-11-15T14:46:32,3.851135461292086,False,9.178297517494801e-06
2025-11-15T14:45:00,USEG:UNDS:3150:KAct,2025-11-15T14:45:02,3.8591135957207348,False,8.908616937151852e-06
2025-11-15T14:45:00,USEG:UNDS:3250:KAct,2025-11-15T14:45:02,3.8654102866333497,False,1.721512651683119e-05
2025-11-15T14:45:00,USEG:UNDS:3350:KAct,2025-11-15T14:45:02,3.872209072527828,False,1.4788343417047628e-05
2025-11-15T14:45:00,USEG:UNDS:3450:KAct,2025-11-15T14:48:13,3.879190746930246,False,3.2394550913729434e-06
2025-11-15T14:45:00,USEG:UNDS:3650:KAct,2025-11-15T14:45:01,2.4889313474458405,False,6.95184041916062e-06
2025-11-15T14:45:00,USEG:UNDS:3750:KAct,2025-11-15T14:47:05,2.490659615934095,False,3.8119999589279286e-06
2025-11-15T14:45:00,USEG:UNDS:3850:KAct,2025-11-15T14:45:07,2.491829523838051,False,7.287882020758664e-06
2025-11-15T14:45:00,USEG:UNDS:3950:KAct,2025-11-15T14:45:36,2.4930837352486375,False,9.314659118977172e-06
2025-11-15T14:45:00,USEG:UNDS:4050:KAct,2025-11-15T14:45:42,2.494211077099138,False,1.1889785214765297e-05
2025-11-15T14:45:00,USEG:UNDS:4150:KAct,2025-11-15T14:45:00,2.4956995536905873,False,1.2444460832232403e-05
2025-11-15T14:45:00,USEG:UNDS:4250:KAct,2025-11-15T14:45:02,3.29670720782606,False,1.7755096542769332e-05
2025-11-15T14:45:00,USEG:UNDS:4350:KAct,2025-11-15T14:45:00,3.6663222443430197,False,1.300926846080689e-05
2025-11-15T14:45:00,USEG:UNDS:4450:KAct,2025-11-15T14:45:03,2.948322128253182,False,1.1078563546759835e-05
2025-11-15T14:45:00,USEG:UNDS:4550:KAct,2025-11-15T14:45:12,3.7851125998631563,False,1.486761617935221e-05
2025-11-15T14:45:00,USEG:UNDS:4650:KAct,2025-11-15T14:45:06,3.185591193264357,False,1.0743568273461579e-05
2025-11-15T14:45:00,USEG:UNDS:4750:KAct,2025-11-15T14:45:02,3.020752871892768,False,9.5421516402046e-06
2025-11-15T15:00:00,BEND:DMPS:400:BACT,2025-11-15T15:00:00,3.800001931753756,False,7.379803068010341e-06
2025-11-15T15:00:00,USEG:UNDS:2150:KAct,2025-11-15T15:00:02,3.8165058393830793,False,1.5577880318162476e-05
2025-11-15T15:00:00,USEG:UNDS:2250:KAct,2025-11-15T15:00:30,3.816522405355485,False,5.937207493958567e-06
2025-11-15T15:00:00,USEG:UNDS:2350:KAct,2025-11-15T15:00:05,3.8164452382071303,False,9.985583775611502e-06
2025-11-15T15:00:00,USEG:UNDS:2450:KAct,2025-11-15T15:00:01,3.8165247611666793,False,1.1802132733562307e-05
2025-11-15T15:00:00,USEG:UNDS:2550:KAct,2025-11-15T15:00:01,3.816333104131829,False,1.214725068647562e-05
