start,end,program_name,description,energy_note,config,calendar,tags,primary_class,all_flags,ambiguous,url
2018-11-21T18:30:00-08:00,2018-11-22T02:30:00-08:00,"Setup 2 pulse 2 color, 523 eV, 5fs for X348",Deliver to TXI,,,NC-TXI,,two_color,two_color,False,https://www.google.com/calendar/event?eid=NXZnZjlpcGxoc2t0YXZyaTZocGd1N2xzdnUgYWc5MHRuNjV0azE2OWtncGt0OGk3Mjg2bnNAZw
2018-11-27T12:30:00-08:00,2018-11-27T17:00:00-08:00,"Setup 2 pulse 2 color, 523 eV, 5fs for X348, to SXR spectrometer",Deliver to TXI,,,NC-TXI,,two_color,two_color,False,https://www.google.com/calendar/event?eid=MnFmcGhrNGY3ZmM0dGVnOTlyOGlpNnNwMTggYWc5MHRuNjV0azE2OWtncGt0OGk3Mjg2bnNAZw
2018-12-06T07:00:00-08:00,2018-12-06T19:00:00-08:00,X348 Dakovski - SASE,Deliver to TMO,,525 eV,NC-TMO,,two_color,two_color;fresh_slice;sase_explicit,True,https://www.google.com/calendar/event?eid=N2pnMDhnazdrM3F0cHE1NGhpaDRpZWhhb2RfMjAxODEyMDZUMTcwMDAwWiB0YXV1Ym1uOW42ZXZraXI4MzVpNHVxZGUzY0Bn
2018-12-07T09:00:00-08:00,2018-12-07T21:00:00-08:00,X348 Dakovski - 2 color fresh slice,Deliver to TMO,,523 & 530 eV,NC-TMO,,two_color,two_color;fresh_slice,True,https://www.google.com/calendar/event?eid=N2pnMDhnazdrM3F0cHE1NGhpaDRpZWhhb2RfMjAxODEyMDdUMTcwMDAwWiB0YXV1Ym1uOW42ZXZraXI4MzVpNHVxZGUzY0Bn
