start,end,program_name,description,energy_note,config,calendar,tags,primary_class,all_flags,ambiguous,url
2018-08-31T21:00:00-07:00,2018-09-01T03:00:00-07:00,"SXRSS, 1kev, SXR spectrometer, HXRSS chicane ON",Deliver to TXI,,,NC-TXI,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=MjNhOHUxMjZldmViNjEzZDFvb2UyOXZkdDkgYWc5MHRuNjV0azE2OWtncGt0OGk3Mjg2bnNAZw
2018-09-19T15:00:00-07:00,2018-09-20T03:00:00-07:00,"SXRSS, 1.0keV, Xrays to SXR spectrometer. HXRSS chicane on",Deliver to TXI,,,NC-TXI,,self_seed,self_seed,False,https://www.google.com/calendar/event?eid=M29rdW5oazRmMW0ybzc5ZWhrcG1kdnNlYmsgYWc5MHRuNjV0azE2OWtncGt0OGk3Mjg2bnNAZw
